Ano de eleição;Cargo;Cor/raça;Detalhe da situação de candidatura;Estado civil;Faixa etária;Gênero;Grau de instrução;Município;Nacionalidade;Ocupação;Sigla partido;Situação de candidatura;Situação de totalização;UF;Região
2020;Vice-prefeito;Parda;Deferido;Casado(a);55 a 59 anos;Masculino;Superior completo;BOM JESUS DO ARAGUAIA;Brasileira nata;Vereador;PSB;Apto;Eleito;MT;CENTRO-OESTE
2020;Vice-prefeito;Parda;Deferido;Casado(a);55 a 59 anos;Masculino;Superior completo;BURITIZEIRO;Brasileira nata;Tapeceiro;PSB;Apto;Eleito;MG;SUDESTE
2020;Vice-prefeito;Parda;Deferido;Casado(a);55 a 59 anos;Masculino;Superior completo;CAAPIRANGA;Brasileira nata;Vereador;PTB;Apto;Eleito;AM;NORTE
2020;Vice-prefeito;Parda;Deferido;Casado(a);55 a 59 anos;Masculino;Superior completo;CARIRÉ;Brasileira nata;Técnico de Obras Civis, Estradas, Saneamento e Assemelhados;PDT;Apto;Eleito;CE;NORDESTE
2020;Vice-prefeito;Parda;Deferido;Casado(a);55 a 59 anos;Masculino;Superior completo;CRUZEIRO DO SUL;Brasileira nata;Professor e Instrutor de Formação Profissional;PSD;Apto;Eleito;AC;NORTE
2020;Vice-prefeito;Parda;Deferido;Casado(a);55 a 59 anos;Masculino;Superior completo;CÁCERES;Brasileira nata;Médico;REPUBLICANOS;Apto;Eleito;MT;CENTRO-OESTE
2020;Vice-prefeito;Parda;Deferido;Casado(a);55 a 59 anos;Masculino;Superior completo;FORTUNA DE MINAS;Brasileira nata;Aposentado (Exceto Servidor Público);PDT;Apto;Eleito;MG;SUDESTE
2020;Vice-prefeito;Parda;Deferido;Casado(a);55 a 59 anos;Masculino;Superior completo;GOUVELÂNDIA;Brasileira nata;Contador;DEM;Apto;Eleito;GO;CENTRO-OESTE
2020;Vice-prefeito;Parda;Deferido;Casado(a);55 a 59 anos;Masculino;Superior completo;IBIPEBA;Brasileira nata;Professor de Ensino Médio;PSD;Apto;Eleito;BA;NORDESTE
2020;Vice-prefeito;Parda;Deferido;Casado(a);55 a 59 anos;Masculino;Superior completo;ISAÍAS COELHO;Brasileira nata;Professor de Ensino Fundamental;PP;Apto;Eleito;PI;NORDESTE
2020;Vice-prefeito;Parda;Deferido;Casado(a);55 a 59 anos;Masculino;Superior completo;JAGUARIBE;Brasileira nata;Aposentado (Exceto Servidor Público);PSD;Apto;Eleito;CE;NORDESTE
2020;Vice-prefeito;Parda;Deferido;Casado(a);55 a 59 anos;Masculino;Superior completo;JARAMATAIA;Brasileira nata;Servidor Público Civil Aposentado;PSD;Apto;Eleito;AL;NORDESTE
2020;Vice-prefeito;Parda;Deferido;Casado(a);55 a 59 anos;Masculino;Superior completo;JUAZEIRO DO PIAUÍ;Brasileira nata;Vereador;REPUBLICANOS;Apto;Eleito;PI;NORDESTE
2020;Vice-prefeito;Parda;Deferido;Casado(a);55 a 59 anos;Masculino;Superior completo;LARANJEIRAS;Brasileira nata;Outros;PSD;Apto;Eleito;SE;NORDESTE
2020;Vice-prefeito;Parda;Deferido;Casado(a);55 a 59 anos;Masculino;Superior completo;LUCENA;Brasileira nata;Advogado;PTB;Apto;Eleito;PB;NORDESTE
2020;Vice-prefeito;Parda;Deferido;Casado(a);55 a 59 anos;Masculino;Superior completo;MACHACALIS;Brasileira nata;Professor de Ensino Médio;MDB;Apto;Eleito;MG;SUDESTE
2020;Vice-prefeito;Parda;Deferido;Casado(a);55 a 59 anos;Masculino;Superior completo;MARAGOGIPE;Brasileira nata;Advogado;PL;Apto;Eleito;BA;NORDESTE
2020;Vice-prefeito;Parda;Deferido;Casado(a);55 a 59 anos;Masculino;Superior completo;PACARAIMA;Brasileira nata;Outros;PV;Apto;Eleito;RR;NORTE
2020;Vice-prefeito;Parda;Deferido;Casado(a);55 a 59 anos;Masculino;Superior completo;PALMEIRAS DE GOIÁS;Brasileira nata;Enfermeiro;PSDB;Apto;Eleito;GO;CENTRO-OESTE
2020;Vice-prefeito;Parda;Deferido;Casado(a);55 a 59 anos;Masculino;Superior completo;PARINTINS;Brasileira nata;Agrônomo;DEM;Apto;Eleito;AM;NORTE
2020;Vice-prefeito;Parda;Deferido;Casado(a);55 a 59 anos;Masculino;Superior completo;PAULO AFONSO;Brasileira nata;Vereador;PSD;Apto;Eleito;BA;NORDESTE
2020;Vice-prefeito;Parda;Deferido;Casado(a);55 a 59 anos;Masculino;Superior completo;PILÕEZINHOS;Brasileira nata;Servidor Público Estadual;MDB;Apto;Eleito;PB;NORDESTE
2020;Vice-prefeito;Parda;Deferido;Casado(a);55 a 59 anos;Masculino;Superior completo;PORTO DE MOZ;Brasileira nata;Servidor Público Municipal;PSC;Apto;Eleito;PA;NORTE
2020;Vice-prefeito;Parda;Deferido;Casado(a);55 a 59 anos;Masculino;Superior completo;POÇÕES;Brasileira nata;Servidor Público Estadual;PT;Apto;Eleito;BA;NORDESTE
2020;Vice-prefeito;Parda;Deferido;Casado(a);55 a 59 anos;Masculino;Superior completo;PRESIDENTE PRUDENTE;Brasileira nata;Servidor Público Estadual;PATRIOTA;Apto;Eleito;SP;SUDESTE
2020;Vice-prefeito;Parda;Deferido;Casado(a);55 a 59 anos;Masculino;Superior completo;QUIXERAMOBIM;Brasileira nata;Engenheiro;PDT;Apto;Eleito;CE;NORDESTE
2020;Vice-prefeito;Parda;Deferido;Casado(a);55 a 59 anos;Masculino;Superior completo;RIO VERMELHO;Brasileira nata;Pedagogo;PSDB;Apto;Eleito;MG;SUDESTE
2020;Vice-prefeito;Parda;Deferido;Casado(a);55 a 59 anos;Masculino;Superior completo;RUY BARBOSA;Brasileira nata;Servidor Público Estadual;SOLIDARIEDADE;Apto;Eleito;RN;NORDESTE
2020;Vice-prefeito;Parda;Deferido;Casado(a);55 a 59 anos;Masculino;Superior completo;SALGUEIRO;Brasileira nata;Servidor Público Estadual;CIDADANIA;Apto;Eleito;PE;NORDESTE
2020;Vice-prefeito;Parda;Deferido;Casado(a);55 a 59 anos;Masculino;Superior completo;SANTA ISABEL;Brasileira nata;Ocupante de Cargo em Comissão;PSDB;Apto;Eleito;GO;CENTRO-OESTE
2020;Vice-prefeito;Parda;Deferido;Casado(a);55 a 59 anos;Masculino;Superior completo;TEÓFILO OTONI;Brasileira nata;Médico;DEM;Apto;Eleito;MG;SUDESTE
2020;Vice-prefeito;Parda;Deferido;Casado(a);55 a 59 anos;Masculino;Superior completo;UBATÃ;Brasileira nata;Engenheiro;PP;Apto;Eleito;BA;NORDESTE
2020;Vice-prefeito;Parda;Deferido;Casado(a);55 a 59 anos;Masculino;Superior completo;VAZANTE;Brasileira nata;Médico;AVANTE;Apto;Eleito;MG;SUDESTE
2020;Vice-prefeito;Parda;Deferido;Casado(a);60 a 64 anos;Feminino;Ensino Fundamental completo;SANTA MARIA DO TOCANTINS;Brasileira nata;Aposentado (Exceto Servidor Público);PL;Apto;Eleito;TO;NORTE
2020;Vice-prefeito;Parda;Deferido;Casado(a);60 a 64 anos;Feminino;Ensino Fundamental incompleto;RIBEIRÓPOLIS;Brasileira nata;Vereador;PSD;Apto;Eleito;SE;NORDESTE
2020;Vice-prefeito;Parda;Deferido;Casado(a);60 a 64 anos;Feminino;Ensino Fundamental incompleto;TENÓRIO;Brasileira nata;Agricultor;CIDADANIA;Apto;Eleito;PB;NORDESTE
2020;Vice-prefeito;Parda;Deferido;Casado(a);60 a 64 anos;Feminino;Ensino Médio completo;CONCEIÇÃO DO MATO DENTRO;Brasileira nata;Bancário e Economiário;PP;Apto;Eleito;MG;SUDESTE
2020;Vice-prefeito;Parda;Deferido;Casado(a);60 a 64 anos;Feminino;Ensino Médio completo;IRITUIA;Brasileira nata;Aposentado (Exceto Servidor Público);MDB;Apto;Eleito;PA;NORTE
2020;Vice-prefeito;Parda;Deferido;Casado(a);60 a 64 anos;Feminino;Ensino Médio completo;MARINÓPOLIS;Brasileira nata;Cabeleireiro e Barbeiro;PSB;Apto;Eleito;SP;SUDESTE
2020;Vice-prefeito;Parda;Deferido;Casado(a);60 a 64 anos;Feminino;Ensino Médio completo;MESQUITA;Brasileira nata;Trabalhador Rural;PT;Apto;Eleito;MG;SUDESTE
2020;Vice-prefeito;Parda;Deferido;Casado(a);60 a 64 anos;Feminino;Ensino Médio completo;RIO BRILHANTE;Brasileira nata;Empresário;MDB;Apto;Eleito;MS;CENTRO-OESTE
2020;Vice-prefeito;Parda;Deferido;Casado(a);60 a 64 anos;Feminino;Ensino Médio completo;SANTO ANTÔNIO DE GOIÁS;Brasileira nata;Aposentado (Exceto Servidor Público);PDT;Apto;Eleito;GO;CENTRO-OESTE
2020;Vice-prefeito;Parda;Deferido;Casado(a);60 a 64 anos;Feminino;Ensino Médio completo;SÃO JOÃO D'ALIANÇA;Brasileira nata;Vereador;CIDADANIA;Apto;Eleito;GO;CENTRO-OESTE
2020;Vice-prefeito;Parda;Deferido;Casado(a);60 a 64 anos;Feminino;Lê e escreve;SANTA MARIA DAS BARREIRAS;Brasileira nata;Outros;PSL;Apto;Eleito;PA;NORTE
2020;Vice-prefeito;Parda;Deferido;Casado(a);60 a 64 anos;Feminino;Superior completo;BELÉM;Brasileira nata;Empresário;PDT;Apto;Eleito;PB;NORDESTE
2020;Vice-prefeito;Parda;Deferido;Casado(a);60 a 64 anos;Feminino;Superior completo;BRASÍLIA DE MINAS;Brasileira nata;Assistente Social;PTC;Apto;Eleito;MG;SUDESTE
2020;Vice-prefeito;Parda;Deferido;Casado(a);60 a 64 anos;Feminino;Superior completo;MONTALVÂNIA;Brasileira nata;Enfermeiro;PP;Apto;Eleito;MG;SUDESTE
2020;Vice-prefeito;Parda;Deferido;Casado(a);60 a 64 anos;Feminino;Superior completo;NÍSIA FLORESTA;Brasileira nata;Outros;PSDB;Apto;Eleito;RN;NORDESTE
2020;Vice-prefeito;Parda;Deferido;Casado(a);60 a 64 anos;Feminino;Superior completo;PEÇANHA;Brasileira nata;Servidor Público Civil Aposentado;PV;Apto;Eleito;MG;SUDESTE
2020;Vice-prefeito;Parda;Deferido;Casado(a);60 a 64 anos;Feminino;Superior completo;PINHEIRAL;Brasileira nata;Pedagogo;DEM;Apto;Eleito;RJ;SUDESTE
2020;Vice-prefeito;Parda;Deferido;Casado(a);60 a 64 anos;Feminino;Superior completo;SANTA FILOMENA;Brasileira nata;Aposentado (Exceto Servidor Público);DEM;Apto;Eleito;PE;NORDESTE
2020;Vice-prefeito;Parda;Deferido;Casado(a);60 a 64 anos;Feminino;Superior incompleto;SOUTO SOARES;Brasileira nata;Dona de Casa;PV;Apto;Eleito;BA;NORDESTE
2020;Vice-prefeito;Parda;Deferido;Casado(a);60 a 64 anos;Masculino;Ensino Fundamental completo;ACRELÂNDIA;Brasileira nata;Outros;PSDB;Apto;Eleito;AC;NORTE
2020;Vice-prefeito;Parda;Deferido;Casado(a);60 a 64 anos;Masculino;Ensino Fundamental completo;ALTO ALEGRE DO PINDARÉ;Brasileira nata;Agricultor;PT;Apto;Eleito;MA;NORDESTE
2020;Vice-prefeito;Parda;Deferido;Casado(a);60 a 64 anos;Masculino;Ensino Fundamental completo;BARRA DO ROCHA;Brasileira nata;Empresário;MDB;Apto;Eleito;BA;NORDESTE
2020;Vice-prefeito;Parda;Deferido;Casado(a);60 a 64 anos;Masculino;Ensino Fundamental completo;CAMPO GRANDE;Brasileira nata;Agricultor;REPUBLICANOS;Apto;Eleito;AL;NORDESTE
2020;Vice-prefeito;Parda;Deferido;Casado(a);60 a 64 anos;Masculino;Ensino Fundamental completo;CANDEIAS DO JAMARI;Brasileira nata;Agricultor;PSB;Apto;Eleito;RO;NORTE
2020;Vice-prefeito;Parda;Deferido;Casado(a);60 a 64 anos;Masculino;Ensino Fundamental completo;CRISTÓPOLIS;Brasileira nata;Comerciante;AVANTE;Apto;Eleito;BA;NORDESTE
2020;Vice-prefeito;Parda;Deferido;Casado(a);60 a 64 anos;Masculino;Ensino Fundamental completo;DIRCEU ARCOVERDE;Brasileira nata;Agricultor;REPUBLICANOS;Apto;Eleito;PI;NORDESTE
2020;Vice-prefeito;Parda;Deferido;Casado(a);60 a 64 anos;Masculino;Ensino Fundamental completo;DIVINÉSIA;Brasileira nata;Aposentado (Exceto Servidor Público);PSDB;Apto;Eleito;MG;SUDESTE
2020;Vice-prefeito;Parda;Deferido;Casado(a);60 a 64 anos;Masculino;Ensino Fundamental completo;DOM MACEDO COSTA;Brasileira nata;Aposentado (Exceto Servidor Público);PT;Apto;Eleito;BA;NORDESTE
2020;Vice-prefeito;Parda;Deferido;Casado(a);60 a 64 anos;Masculino;Ensino Fundamental completo;JAÚ DO TOCANTINS;Brasileira nata;Corretor de Imóveis, Seguros, Títulos e Valores;PSD;Apto;Eleito;TO;NORTE
2020;Vice-prefeito;Parda;Deferido;Casado(a);60 a 64 anos;Masculino;Ensino Fundamental completo;MANOEL URBANO;Brasileira nata;Outros;PP;Apto;Eleito;AC;NORTE
2020;Vice-prefeito;Parda;Deferido;Casado(a);60 a 64 anos;Masculino;Ensino Fundamental completo;MUNIZ FERREIRA;Brasileira nata;Outros;PC do B;Apto;Eleito;BA;NORDESTE
2020;Vice-prefeito;Parda;Deferido;Casado(a);60 a 64 anos;Masculino;Ensino Fundamental completo;PIQUEROBI;Brasileira nata;Outros;DEM;Apto;Eleito;SP;SUDESTE
2020;Vice-prefeito;Parda;Deferido;Casado(a);60 a 64 anos;Masculino;Ensino Fundamental completo;PORTO REAL DO COLÉGIO;Brasileira nata;Agricultor;MDB;Apto;Eleito;AL;NORDESTE
2020;Vice-prefeito;Parda;Deferido;Casado(a);60 a 64 anos;Masculino;Ensino Fundamental completo;SANTARÉM;Brasileira nata;Outros;PL;Apto;Eleito;PA;NORTE
2020;Vice-prefeito;Parda;Deferido;Casado(a);60 a 64 anos;Masculino;Ensino Fundamental completo;SÃO BENTO;Brasileira nata;Comerciante;PATRIOTA;Apto;Eleito;MA;NORDESTE
2020;Vice-prefeito;Parda;Deferido;Casado(a);60 a 64 anos;Masculino;Ensino Fundamental completo;SÃO FELIPE;Brasileira nata;Vereador;REPUBLICANOS;Apto;Eleito;BA;NORDESTE
2020;Vice-prefeito;Parda;Deferido;Casado(a);60 a 64 anos;Masculino;Ensino Fundamental completo;SÃO LUIZ DO NORTE;Brasileira nata;Vereador;DEM;Apto;Eleito;GO;CENTRO-OESTE
2020;Vice-prefeito;Parda;Deferido;Casado(a);60 a 64 anos;Masculino;Ensino Fundamental incompleto;AUGUSTO DE LIMA;Brasileira nata;Vigilante;PMB;Apto;Eleito;MG;SUDESTE
2020;Vice-prefeito;Parda;Deferido;Casado(a);60 a 64 anos;Masculino;Ensino Fundamental incompleto;BELO ORIENTE;Brasileira nata;Motorista de Veículos de Transporte de Carga;PSDB;Apto;Eleito;MG;SUDESTE
2020;Vice-prefeito;Parda;Deferido;Casado(a);60 a 64 anos;Masculino;Ensino Fundamental incompleto;CATANDUVAS;Brasileira nata;Servidor Público Municipal;PSC;Apto;Eleito;PR;SUL
2020;Vice-prefeito;Parda;Deferido;Casado(a);60 a 64 anos;Masculino;Ensino Fundamental incompleto;DELTA;Brasileira nata;Empresário;PP;Apto;Eleito;MG;SUDESTE
2020;Vice-prefeito;Parda;Deferido;Casado(a);60 a 64 anos;Masculino;Ensino Fundamental incompleto;JACINTO MACHADO;Brasileira nata;Motorista de Veículos de Transporte de Carga;PSL;Apto;Eleito;SC;SUL
2020;Vice-prefeito;Parda;Deferido;Casado(a);60 a 64 anos;Masculino;Ensino Fundamental incompleto;MARIANÓPOLIS DO TOCANTINS;Brasileira nata;Vereador;CIDADANIA;Apto;Eleito;TO;NORTE
2020;Vice-prefeito;Parda;Deferido;Casado(a);60 a 64 anos;Masculino;Ensino Fundamental incompleto;NAQUE;Brasileira nata;Aposentado (Exceto Servidor Público);PODE;Apto;Eleito;MG;SUDESTE
2020;Vice-prefeito;Parda;Deferido;Casado(a);60 a 64 anos;Masculino;Ensino Fundamental incompleto;PALMELO;Brasileira nata;Aposentado (Exceto Servidor Público);PODE;Apto;Eleito;GO;CENTRO-OESTE
2020;Vice-prefeito;Parda;Deferido;Casado(a);60 a 64 anos;Masculino;Ensino Fundamental incompleto;RIACHO DOS CAVALOS;Brasileira nata;Agricultor;MDB;Apto;Eleito;PB;NORDESTE
2020;Vice-prefeito;Parda;Deferido;Casado(a);60 a 64 anos;Masculino;Ensino Fundamental incompleto;ROCHEDO;Brasileira nata;Agricultor;DEM;Apto;Eleito;MS;CENTRO-OESTE
2020;Vice-prefeito;Parda;Deferido;Casado(a);60 a 64 anos;Masculino;Ensino Fundamental incompleto;ROLIM DE MOURA;Brasileira nata;Agricultor;PL;Apto;Eleito;RO;NORTE
2020;Vice-prefeito;Parda;Deferido;Casado(a);60 a 64 anos;Masculino;Ensino Fundamental incompleto;SANTA CRUZ DOS MILAGRES;Brasileira nata;Agricultor;PP;Apto;Eleito;PI;NORDESTE
2020;Vice-prefeito;Parda;Deferido;Casado(a);60 a 64 anos;Masculino;Ensino Fundamental incompleto;SANTANA DOS GARROTES;Brasileira nata;Agricultor;PT;Apto;Eleito;PB;NORDESTE
2020;Vice-prefeito;Parda;Deferido;Casado(a);60 a 64 anos;Masculino;Ensino Fundamental incompleto;SENADOR MODESTINO GONÇALVES;Brasileira nata;Agricultor;PATRIOTA;Apto;Eleito;MG;SUDESTE
2020;Vice-prefeito;Parda;Deferido;Casado(a);60 a 64 anos;Masculino;Ensino Fundamental incompleto;SERRINHA DOS PINTOS;Brasileira nata;Outros;PP;Apto;Eleito;RN;NORDESTE
2020;Vice-prefeito;Parda;Deferido;Casado(a);60 a 64 anos;Masculino;Ensino Fundamental incompleto;SÃO THOMÉ DAS LETRAS;Brasileira nata;Servidor Público Municipal;MDB;Apto;Eleito;MG;SUDESTE
2020;Vice-prefeito;Parda;Deferido;Casado(a);60 a 64 anos;Masculino;Ensino Fundamental incompleto;SÃO TIAGO;Brasileira nata;Motorista Particular;AVANTE;Apto;Eleito;MG;SUDESTE
2020;Vice-prefeito;Parda;Deferido;Casado(a);60 a 64 anos;Masculino;Ensino Médio completo;BRITÂNIA;Brasileira nata;Outros;CIDADANIA;Apto;Eleito;GO;CENTRO-OESTE
2020;Vice-prefeito;Parda;Deferido;Casado(a);60 a 64 anos;Masculino;Ensino Médio completo;BURITI ALEGRE;Brasileira nata;Aposentado (Exceto Servidor Público);PSDB;Apto;Eleito;GO;CENTRO-OESTE
2020;Vice-prefeito;Parda;Deferido;Casado(a);60 a 64 anos;Masculino;Ensino Médio completo;CAMUTANGA;Brasileira nata;Vereador;MDB;Apto;Eleito;PE;NORDESTE
2020;Vice-prefeito;Parda;Deferido;Casado(a);60 a 64 anos;Masculino;Ensino Médio completo;FRONTEIRA DOS VALES;Brasileira nata;Produtor Agropecuário;PROS;Apto;Eleito;MG;SUDESTE
2020;Vice-prefeito;Parda;Deferido;Casado(a);60 a 64 anos;Masculino;Ensino Médio completo;HORTOLÂNDIA;Brasileira nata;Outros;PL;Apto;Eleito;SP;SUDESTE
2020;Vice-prefeito;Parda;Deferido;Casado(a);60 a 64 anos;Masculino;Ensino Médio completo;IPECAETÁ;Brasileira nata;Empresário;PP;Apto;Eleito;BA;NORDESTE
2020;Vice-prefeito;Parda;Deferido;Casado(a);60 a 64 anos;Masculino;Ensino Médio completo;ITAMARI;Brasileira nata;Agricultor;PP;Apto;Eleito;BA;NORDESTE
2020;Vice-prefeito;Parda;Deferido;Casado(a);60 a 64 anos;Masculino;Ensino Médio completo;JOAQUIM NABUCO;Brasileira nata;Vereador;SOLIDARIEDADE;Apto;Eleito;PE;NORDESTE
2020;Vice-prefeito;Parda;Deferido;Casado(a);60 a 64 anos;Masculino;Ensino Médio completo;JUCATI;Brasileira nata;Servidor Público Municipal;PSB;Apto;Eleito;PE;NORDESTE
2020;Vice-prefeito;Parda;Deferido;Casado(a);60 a 64 anos;Masculino;Ensino Médio completo;LAJEDINHO;Brasileira nata;Técnico em Agronomia e Agrimensura;PSD;Apto;Eleito;BA;NORDESTE
2020;Vice-prefeito;Parda;Deferido;Casado(a);60 a 64 anos;Masculino;Ensino Médio completo;MINAS NOVAS;Brasileira nata;Técnico em Agronomia e Agrimensura;PV;Apto;Eleito;MG;SUDESTE
2020;Vice-prefeito;Parda;Deferido;Casado(a);60 a 64 anos;Masculino;Ensino Médio completo;MORENO;Brasileira nata;Empresário;PATRIOTA;Apto;Eleito;PE;NORDESTE
2020;Vice-prefeito;Parda;Deferido;Casado(a);60 a 64 anos;Masculino;Ensino Médio completo;NORTELÂNDIA;Brasileira nata;Outros;SOLIDARIEDADE;Apto;Eleito;MT;CENTRO-OESTE
2020;Vice-prefeito;Parda;Deferido;Casado(a);60 a 64 anos;Masculino;Ensino Médio completo;ONÇA DE PITANGUI;Brasileira nata;Aposentado (Exceto Servidor Público);MDB;Apto;Eleito;MG;SUDESTE
2020;Vice-prefeito;Parda;Deferido;Casado(a);60 a 64 anos;Masculino;Ensino Médio completo;PEDRO AFONSO;Brasileira nata;Mecânico de Manutenção;PDT;Apto;Eleito;TO;NORTE
2020;Vice-prefeito;Parda;Deferido;Casado(a);60 a 64 anos;Masculino;Ensino Médio completo;RIO DO ANTÔNIO;Brasileira nata;Servidor Público Municipal;DEM;Apto;Eleito;BA;NORDESTE
2020;Vice-prefeito;Parda;Deferido;Casado(a);60 a 64 anos;Masculino;Ensino Médio completo;TARAUACÁ;Brasileira nata;Gerente;PSD;Apto;Eleito;AC;NORTE
2020;Vice-prefeito;Parda;Deferido;Casado(a);60 a 64 anos;Masculino;Ensino Médio incompleto;ITACAMBIRA;Brasileira nata;Agente Administrativo;PTB;Apto;Eleito;MG;SUDESTE
2020;Vice-prefeito;Parda;Deferido;Casado(a);60 a 64 anos;Masculino;Ensino Médio incompleto;NOVA OLINDA;Brasileira nata;Agricultor;MDB;Apto;Eleito;TO;NORTE
2020;Vice-prefeito;Parda;Deferido;Casado(a);60 a 64 anos;Masculino;Ensino Médio incompleto;OLHO D'ÁGUA DO PIAUÍ;Brasileira nata;Aposentado (Exceto Servidor Público);PP;Apto;Eleito;PI;NORDESTE
2020;Vice-prefeito;Parda;Deferido;Casado(a);60 a 64 anos;Masculino;Ensino Médio incompleto;PRESIDENTE DUTRA;Brasileira nata;Empresário;PC do B;Apto;Eleito;MA;NORDESTE
2020;Vice-prefeito;Parda;Deferido;Casado(a);60 a 64 anos;Masculino;Ensino Médio incompleto;WANDERLEY;Brasileira nata;Vereador;PSB;Apto;Eleito;BA;NORDESTE
2020;Vice-prefeito;Parda;Deferido;Casado(a);60 a 64 anos;Masculino;Lê e escreve;RIO DOS BOIS;Brasileira nata;Outros;PSD;Apto;Eleito;TO;NORTE
2020;Vice-prefeito;Parda;Deferido;Casado(a);60 a 64 anos;Masculino;Lê e escreve;SÃO JOSÉ DO CAMPESTRE;Brasileira nata;Empresário;MDB;Apto;Eleito;RN;NORDESTE
2020;Vice-prefeito;Parda;Deferido;Casado(a);60 a 64 anos;Masculino;Superior completo;BAIXIO;Brasileira nata;Administrador;PDT;Apto;Eleito;CE;NORDESTE
2020;Vice-prefeito;Parda;Deferido;Casado(a);60 a 64 anos;Masculino;Superior completo;BANABUIÚ;Brasileira nata;Médico;SOLIDARIEDADE;Apto;Eleito;CE;NORDESTE
2020;Vice-prefeito;Parda;Deferido;Casado(a);60 a 64 anos;Masculino;Superior completo;BOM JESUS DO ITABAPOANA;Brasileira nata;Economista;PROS;Apto;Eleito;RJ;SUDESTE
2020;Vice-prefeito;Parda;Deferido;Casado(a);60 a 64 anos;Masculino;Superior completo;BOQUIM;Brasileira nata;Advogado;PT;Apto;Eleito;SE;NORDESTE
2020;Vice-prefeito;Parda;Deferido;Casado(a);60 a 64 anos;Masculino;Superior completo;BRUMADO;Brasileira nata;Outros;PC do B;Apto;Eleito;BA;NORDESTE
2020;Vice-prefeito;Parda;Deferido;Casado(a);60 a 64 anos;Masculino;Superior completo;BURITIRAMA;Brasileira nata;Bombeiro Militar;PSD;Apto;Eleito;BA;NORDESTE
2020;Vice-prefeito;Parda;Deferido;Casado(a);60 a 64 anos;Masculino;Superior completo;DIAMANTE;Brasileira nata;Médico;PATRIOTA;Apto;Eleito;PB;NORDESTE
2020;Vice-prefeito;Parda;Deferido;Casado(a);60 a 64 anos;Masculino;Superior completo;ITAGUAÇU DA BAHIA;Brasileira nata;Administrador;PP;Apto;Eleito;BA;NORDESTE
2020;Vice-prefeito;Parda;Deferido;Casado(a);60 a 64 anos;Masculino;Superior completo;JECEABA;Brasileira nata;Advogado;PSDB;Apto;Eleito;MG;SUDESTE
2020;Vice-prefeito;Parda;Deferido;Casado(a);60 a 64 anos;Masculino;Superior completo;MOJU;Brasileira nata;Administrador;PSC;Apto;Eleito;PA;NORTE
2020;Vice-prefeito;Parda;Deferido;Casado(a);60 a 64 anos;Masculino;Superior completo;MUCURICI;Brasileira nata;Administrador;PSL;Apto;Eleito;ES;SUDESTE
2020;Vice-prefeito;Parda;Deferido;Casado(a);60 a 64 anos;Masculino;Superior completo;NOVA IGUAÇU DE GOIÁS;Brasileira nata;Outros;CIDADANIA;Apto;Eleito;GO;CENTRO-OESTE
2020;Vice-prefeito;Parda;Deferido;Casado(a);60 a 64 anos;Masculino;Superior completo;NOVA MÓDICA;Brasileira nata;Engenheiro;REPUBLICANOS;Apto;Eleito;MG;SUDESTE
2020;Vice-prefeito;Parda;Deferido;Casado(a);60 a 64 anos;Masculino;Superior completo;PALMEIRA D'OESTE;Brasileira nata;Aposentado (Exceto Servidor Público);MDB;Apto;Eleito;SP;SUDESTE
2020;Vice-prefeito;Parda;Deferido;Casado(a);60 a 64 anos;Masculino;Superior completo;POÁ;Brasileira nata;Comerciante;SOLIDARIEDADE;Apto;Eleito;SP;SUDESTE
2020;Vice-prefeito;Parda;Deferido;Casado(a);60 a 64 anos;Masculino;Superior completo;RUBIATABA;Brasileira nata;Veterinário;MDB;Apto;Eleito;GO;CENTRO-OESTE
2020;Vice-prefeito;Parda;Deferido;Casado(a);60 a 64 anos;Masculino;Superior completo;TEODORO SAMPAIO;Brasileira nata;Contador;PSL;Apto;Eleito;BA;NORDESTE
2020;Vice-prefeito;Parda;Deferido;Casado(a);60 a 64 anos;Masculino;Superior completo;TERRA ALTA;Brasileira nata;Agricultor;PSC;Apto;Eleito;PA;NORTE
2020;Vice-prefeito;Parda;Deferido;Casado(a);60 a 64 anos;Masculino;Superior completo;URUAÇU;Brasileira nata;Odontólogo;SOLIDARIEDADE;Apto;Eleito;GO;CENTRO-OESTE
2020;Vice-prefeito;Parda;Deferido;Casado(a);60 a 64 anos;Masculino;Superior incompleto;APARECIDA DO TABOADO;Brasileira nata;Policial Militar;PSL;Apto;Eleito;MS;CENTRO-OESTE
2020;Vice-prefeito;Parda;Deferido;Casado(a);65 a 69 anos;Feminino;Ensino Fundamental completo;SÃO JOSÉ DOS CORDEIROS;Brasileira nata;Aposentado (Exceto Servidor Público);PL;Apto;Eleito;PB;NORDESTE
2020;Vice-prefeito;Parda;Deferido;Casado(a);65 a 69 anos;Feminino;Ensino Fundamental incompleto;RIO DO PRADO;Brasileira nata;Dona de Casa;PL;Apto;Eleito;MG;SUDESTE
2020;Vice-prefeito;Parda;Deferido;Casado(a);65 a 69 anos;Feminino;Superior completo;DOURADO;Brasileira nata;Empresário;DEM;Apto;Eleito;SP;SUDESTE
2020;Vice-prefeito;Parda;Deferido;Casado(a);65 a 69 anos;Feminino;Superior completo;ITAJÁ;Brasileira nata;Assistente Social;PL;Apto;Eleito;RN;NORDESTE
2020;Vice-prefeito;Parda;Deferido;Casado(a);65 a 69 anos;Feminino;Superior completo;PEDRO VELHO;Brasileira nata;Pedagogo;PL;Apto;Eleito;RN;NORDESTE
